[B-767-300][VP-BLG][20.01.20]
Дата полета (день) [День][][0]
Дата полета (месяц) [Месяц][][0]
Масса самолета [Масса][фунт][3]
Приборная скорость (CAS) [Vпр][уз][1]
Скорость путевая 1 (КВС) [Vпут.1][уз][1]
Расход топлива лев. двигателя [FF.1][фунт/ч][0]
Расход топлива прав. двигателя [FF.2][фунт/ч][0]
Нет обжатия шасси [AIR]
Разбег #1 [Празб.1]
Разбег #2 [Празб.2]
Признак полета #1 [Пполет1]
Обороты N2 прав.двигателя более 20% [N1.2>20]
Левый двигатель запущен, запускается [Праб.л]
Правый двигатель запущен, запускается [Праб.п]
Выруливание [Пвырул]
Руление на старт [Пстарт]
Отрыв от ВПП [Потрыв]
Взлет [Пвзлет]
Выруливание [S003]
Пробег [S011]
Выключение левого двигателя на земле [S012]
Выключение правого двигателя на земле [S013]

T         	День	Месяц	      Масса	   Vпр	Vпут.1	   FF.1	   FF.2	AIR	Празб.1	Празб.2	Пполет1	N1.2>20	Праб.л	Праб.п	Пвырул	Пстарт	Потрыв	Пвзлет	S003	S011	S012	S013
69971     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69972     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69973     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69974     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69975     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69976     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69977     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69978     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69979     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69980     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69981     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69982     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69983     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69984     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69985     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69986     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69987     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1312.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69988     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1326.5	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69989     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69990     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69991     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69992     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69993     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69994     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69995     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69996     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69997     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69998     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
69999     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70000     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70001     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70002     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70003     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70004     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70005     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70006     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70007     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70008     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70009     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70010     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70011     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70012     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70013     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70014     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70015     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70016     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70017     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70018     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70019     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70020     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70021     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70022     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70023     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70024     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70025     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70026     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70027     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70028     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70029     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70030     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70031     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70032     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70033     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70034     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70035     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70036     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70037     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70038     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70039     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70040     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70041     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70042     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70043     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70044     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70045     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70046     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70047     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70048     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70049     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70050     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70051     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70052     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70053     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70054     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70055     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70056     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70057     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70058     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70059     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70060     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70061     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70062     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70063     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70064     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70065     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70066     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70067     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70068     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70069     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70070     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70071     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70072     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70073     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70074     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70075     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70076     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70077     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70078     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70079     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70080     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70081     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70082     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70083     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70084     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70085     	20.0	  1.0	349436.4375	  0.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70086     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
70087     	20.0	  1.0	349436.4375	192.00	  0.00	    0.0	 1344.0	  0	      0	      0	      0	      1	     0	     1	     0	     0	     0	     0	   0	   0	   0	   0
