[B-757-200][VQ-BTB][19.01.20]
Дата полета (день) [DAY][][0]
Дата полета (месяц) [MONTH][][0]
Дата полета (год) [YEAR][][0]
Приборная скорость (CAS) [CAS][уз][1]
Скорость путевая #1 [GS.1][уз][1]
Расход топлива лев. двигателя [FF.1][фунт/ч][0]
Расход топлива прав. двигателя [FF.2][фунт/ч][0]
Вес самолета (т) [GW.t][т][1]
Обжатие шасси [WOW]
Разбег #1 [Празб.1]
Разбег #2 [Празб.2]
Признак полета #1 [Пполет1]
Обороты N2 лев. и (или) прав.двиг. более 25% [N2>25]
Обороты N2 лев. и (или) прав.двиг. более 10% [N2>10]
Готовность выруливания #1 [ГТвыр.1]
Готовность выруливания #2 [ГТвыр.2]
Отрыв от ВПП на взлете [Потрыв]
Пробег после посадки [Ппробег]
Запуск лев.двигателя [S001]
Запуск прав.двигателя [S002]
Взлет [S003]

T         	 DAY	MONTH	YEAR	   CAS	  GS.1	   FF.1	   FF.2	  GW.t	WOW	Празб.1	Празб.2	Пполет1	N2>25	N2>10	ГТвыр.1	ГТвыр.2	Потрыв	Ппробег	S001	S002	S003
40871     	19.0	  1.0	20.0	257.19	441.00	 3680.0	 3488.0	 94.13	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40872     	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3488.0	 94.13	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40873     	19.0	  1.0	20.0	257.31	441.00	 3649.4	 3473.4	 94.13	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40874     	19.0	  1.0	20.0	257.81	441.00	 3648.0	 3456.0	 94.13	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40875     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3456.0	 94.13	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40876     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40877     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40878     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40879     	19.0	  1.0	20.0	258.31	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40880     	19.0	  1.0	20.0	258.50	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40881     	19.0	  1.0	20.0	258.50	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40882     	19.0	  1.0	20.0	258.50	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40883     	19.0	  1.0	20.0	258.50	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40884     	19.0	  1.0	20.0	258.50	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40885     	19.0	  1.0	20.0	258.50	441.00	 3617.4	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40886     	19.0	  1.0	20.0	258.50	441.00	 3616.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40887     	19.0	  1.0	20.0	258.19	441.00	 3646.6	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40888     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40889     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3456.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40890     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3441.4	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40891     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3424.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40892     	19.0	  1.0	20.0	257.69	441.00	 3648.0	 3424.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40893     	19.0	  1.0	20.0	257.50	441.00	 3648.0	 3424.0	 94.12	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40894     	19.0	  1.0	20.0	257.50	441.00	 3648.0	 3424.0	 94.11	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40895     	19.0	  1.0	20.0	257.50	441.00	 3648.0	 3424.0	 94.11	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40896     	19.0	  1.0	20.0	257.19	441.00	 3648.0	 3424.0	 94.11	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40897     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3424.0	 94.11	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40898     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3424.0	 94.11	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40899     	19.0	  1.0	20.0	256.69	441.00	 3648.0	 3424.0	 94.11	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40900     	19.0	  1.0	20.0	256.81	441.00	 3648.0	 3424.0	 94.11	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40901     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3424.0	 94.11	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40902     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3424.0	 94.11	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40903     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3424.0	 94.10	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40904     	19.0	  1.0	20.0	256.69	441.00	 3648.0	 3424.0	 94.10	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40905     	19.0	  1.0	20.0	256.50	441.00	 3648.0	 3424.0	 94.10	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40906     	19.0	  1.0	20.0	256.50	441.00	 3648.0	 3424.0	 94.10	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40907     	19.0	  1.0	20.0	256.50	441.00	 3648.0	 3438.6	 94.10	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40908     	19.0	  1.0	20.0	256.81	441.00	 3648.0	 3456.0	 94.10	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40909     	19.0	  1.0	20.0	256.69	441.00	 3648.0	 3456.0	 94.10	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40910     	19.0	  1.0	20.0	256.50	441.00	 3648.0	 3456.0	 94.10	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40911     	19.0	  1.0	20.0	256.50	441.00	 3678.6	 3456.0	 94.10	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40912     	19.0	  1.0	20.0	256.81	441.00	 3680.0	 3456.0	 94.09	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40913     	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.09	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40914     	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3470.6	 94.09	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40915     	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3488.0	 94.09	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40916     	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3488.0	 94.09	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40917     	19.0	  1.0	20.0	257.00	441.00	 3710.6	 3473.4	 94.09	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40918     	19.0	  1.0	20.0	257.00	441.00	 3681.4	 3456.0	 94.09	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40918.9999	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.09	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40919.9852	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.08	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40920.9706	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.08	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40921.9559	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.08	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40922.9416	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.08	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40923.9563	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.08	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40924.9709	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.08	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40925.9856	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.08	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40927     	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.08	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40928     	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3456.0	 94.08	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40929     	19.0	  1.0	20.0	256.69	441.00	 3680.0	 3470.6	 94.07	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40930     	19.0	  1.0	20.0	256.50	441.00	 3680.0	 3488.0	 94.07	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40931     	19.0	  1.0	20.0	256.50	441.00	 3680.0	 3488.0	 94.07	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40932     	19.0	  1.0	20.0	256.50	441.00	 3680.0	 3488.0	 94.07	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40933     	19.0	  1.0	20.0	256.81	441.00	 3680.0	 3488.0	 94.07	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40934     	19.0	  1.0	20.0	257.00	441.00	 3680.0	 3473.4	 94.07	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40935     	19.0	  1.0	20.0	257.31	441.00	 3680.0	 3456.0	 94.07	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40936     	19.0	  1.0	20.0	257.50	441.00	 3680.0	 3456.0	 94.07	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40937     	19.0	  1.0	20.0	257.50	441.00	 3680.0	 3456.0	 94.07	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40938     	19.0	  1.0	20.0	257.81	441.00	 3680.0	 3456.0	 94.06	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40939     	19.0	  1.0	20.0	258.00	441.00	 3680.0	 3470.6	 94.06	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40940     	19.0	  1.0	20.0	258.00	441.00	 3680.0	 3488.0	 94.06	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40941     	19.0	  1.0	20.0	258.31	441.00	 3680.0	 3488.0	 94.06	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40942     	19.0	  1.0	20.0	258.19	441.00	 3680.0	 3473.4	 94.06	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40943     	19.0	  1.0	20.0	258.31	441.00	 3680.0	 3456.0	 94.06	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40944     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3456.0	 94.06	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40945     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3456.0	 94.06	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40946     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3456.0	 94.06	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40947     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3470.6	 94.05	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40948     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3488.0	 94.05	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40949     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3488.0	 94.05	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40950     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3488.0	 94.05	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40951     	19.0	  1.0	20.0	258.81	441.00	 3680.0	 3488.0	 94.05	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40952     	19.0	  1.0	20.0	259.00	441.00	 3680.0	 3488.0	 94.05	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40953     	19.0	  1.0	20.0	258.69	441.00	 3680.0	 3488.0	 94.05	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40954     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3488.0	 94.05	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40955     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3488.0	 94.05	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40956     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3473.4	 94.04	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40957     	19.0	  1.0	20.0	258.19	441.00	 3649.4	 3470.6	 94.04	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40958     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3473.4	 94.04	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40959     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3456.0	 94.04	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40960     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3456.0	 94.04	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40961     	19.0	  1.0	20.0	257.37	441.00	 3648.0	 3456.0	 94.04	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40962     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3456.0	 94.04	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40963     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3456.0	 94.04	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40964     	19.0	  1.0	20.0	257.31	441.00	 3648.0	 3456.0	 94.04	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40965     	19.0	  1.0	20.0	257.19	441.00	 3648.0	 3456.0	 94.03	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40966     	19.0	  1.0	20.0	257.31	441.00	 3678.6	 3456.0	 94.03	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40967     	19.0	  1.0	20.0	257.19	441.00	 3649.4	 3456.0	 94.03	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40968     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3456.0	 94.03	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40969     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3456.0	 94.03	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40970     	19.0	  1.0	20.0	257.31	441.00	 3648.0	 3456.0	 94.03	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40971     	19.0	  1.0	20.0	257.81	441.00	 3648.0	 3456.0	 94.03	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40972     	19.0	  1.0	20.0	258.00	441.00	 3648.0	 3441.4	 94.03	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40973     	19.0	  1.0	20.0	257.69	441.00	 3648.0	 3424.0	 94.02	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40974     	19.0	  1.0	20.0	257.50	441.00	 3648.0	 3424.0	 94.02	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40975     	19.0	  1.0	20.0	257.19	441.00	 3648.0	 3424.0	 94.02	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40976     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3424.0	 94.02	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40977     	19.0	  1.0	20.0	257.00	441.00	 3648.0	 3424.0	 94.02	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40978     	19.0	  1.0	20.0	256.69	441.00	 3648.0	 3424.0	 94.02	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40978.9999	19.0	  1.0	20.0	256.19	441.00	 3648.0	 3424.0	 94.02	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40979.9852	19.0	  1.0	20.0	256.00	441.00	 3648.0	 3424.0	 94.02	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40980.9706	19.0	  1.0	20.0	255.69	441.00	 3648.0	 3424.0	 94.02	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40981.9559	19.0	  1.0	20.0	255.50	441.00	 3648.0	 3424.0	 94.01	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40982.9416	19.0	  1.0	20.0	255.50	441.00	 3648.0	 3424.0	 94.01	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40983.9563	19.0	  1.0	20.0	255.81	441.00	 3648.0	 3438.6	 94.01	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40984.9709	19.0	  1.0	20.0	256.31	441.00	 3617.4	 3441.4	 94.01	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40985.9856	19.0	  1.0	20.0	256.19	441.00	 3616.0	 3424.0	 94.01	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40987     	19.0	  1.0	20.0	256.31	440.36	 3646.6	 3438.6	 94.01	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40988     	19.0	  1.0	20.0	256.50	440.00	 3648.0	 3456.0	 94.01	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40989     	19.0	  1.0	20.0	256.81	440.00	 3648.0	 3456.0	 94.01	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40990     	19.0	  1.0	20.0	257.00	440.00	 3648.0	 3456.0	 94.01	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40991     	19.0	  1.0	20.0	257.31	440.00	 3648.0	 3456.0	 94.00	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40992     	19.0	  1.0	20.0	257.50	440.00	 3678.6	 3456.0	 94.00	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40993     	19.0	  1.0	20.0	257.50	440.00	 3680.0	 3456.0	 94.00	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40994     	19.0	  1.0	20.0	257.50	440.00	 3649.4	 3456.0	 94.00	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40995     	19.0	  1.0	20.0	257.81	440.00	 3678.6	 3456.0	 94.00	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40996     	19.0	  1.0	20.0	257.69	440.00	 3680.0	 3456.0	 94.00	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40997     	19.0	  1.0	20.0	257.50	440.00	 3680.0	 3456.0	 94.00	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40998     	19.0	  1.0	20.0	257.50	440.00	 3680.0	 3456.0	 94.00	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
40999     	19.0	  1.0	20.0	257.81	440.00	 3680.0	 3456.0	 94.00	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41000     	19.0	  1.0	20.0	258.00	440.00	 3680.0	 3456.0	 93.99	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41001     	19.0	  1.0	20.0	258.00	440.00	 3680.0	 3456.0	 93.99	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41002     	19.0	  1.0	20.0	258.00	440.00	 3680.0	 3456.0	 93.99	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41003     	19.0	  1.0	20.0	258.00	440.00	 3680.0	 3456.0	 93.99	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41004     	19.0	  1.0	20.0	258.00	440.00	 3680.0	 3456.0	 93.99	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41005     	19.0	  1.0	20.0	258.00	440.64	 3680.0	 3456.0	 93.99	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41006     	19.0	  1.0	20.0	258.00	441.00	 3680.0	 3456.0	 93.99	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41007     	19.0	  1.0	20.0	258.00	441.00	 3680.0	 3470.6	 93.99	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41008     	19.0	  1.0	20.0	258.31	441.00	 3680.0	 3488.0	 93.99	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41009     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3488.0	 93.98	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41010     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3488.0	 93.98	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41011     	19.0	  1.0	20.0	258.50	441.00	 3680.0	 3473.4	 93.98	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41012     	19.0	  1.0	20.0	258.50	441.00	 3649.4	 3470.6	 93.98	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41013     	19.0	  1.0	20.0	258.50	441.00	 3648.0	 3488.0	 93.98	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41014     	19.0	  1.0	20.0	258.50	441.00	 3648.0	 3488.0	 93.98	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41015     	19.0	  1.0	20.0	258.50	441.00	 3617.4	 3473.4	 93.98	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41016     	19.0	  1.0	20.0	258.50	441.00	 3585.4	 3470.6	 93.98	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41017     	19.0	  1.0	20.0	258.50	441.00	 3584.0	 3488.0	 93.98	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41018     	19.0	  1.0	20.0	258.19	441.00	 3584.0	 3488.0	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41019     	19.0	  1.0	20.0	258.00	441.00	 3584.0	 3502.6	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41020     	19.0	  1.0	20.0	258.00	441.00	 3584.0	 3520.0	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41021     	19.0	  1.0	20.0	258.31	441.00	 3584.0	 3520.0	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41022     	19.0	  1.0	20.0	258.50	441.00	 3584.0	 3520.0	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41023     	19.0	  1.0	20.0	258.50	441.00	 3584.0	 3534.6	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41024     	19.0	  1.0	20.0	258.50	441.00	 3584.0	 3552.0	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41025     	19.0	  1.0	20.0	258.50	441.00	 3584.0	 3552.0	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41026     	19.0	  1.0	20.0	258.50	441.00	 3584.0	 3552.0	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41027     	19.0	  1.0	20.0	258.50	441.00	 3584.0	 3552.0	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41028     	19.0	  1.0	20.0	258.50	441.00	 3584.0	 3552.0	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41029     	19.0	  1.0	20.0	258.50	441.00	 3584.0	 3552.0	 93.97	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41030     	19.0	  1.0	20.0	258.81	441.00	 3584.0	 3552.0	 93.96	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41031     	19.0	  1.0	20.0	259.31	441.00	 3584.0	 3552.0	 93.96	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41032     	19.0	  1.0	20.0	259.19	441.00	 3584.0	 3552.0	 93.96	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41033     	19.0	  1.0	20.0	259.00	441.00	 3584.0	 3552.0	 93.96	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41034     	19.0	  1.0	20.0	259.00	441.00	 3584.0	 3552.0	 93.96	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
41035     	19.0	  1.0	20.0	259.00	441.00	 3584.0	 3552.0	 93.96	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
