[B-757-200][VQ-BTR][21.11.19]
Дата полета (день) [DAY][][0]
Дата полета (месяц) [MONTH][][0]
Дата полета (год) [YEAR][][0]
Приборная скорость (CAS) [CAS][уз][1]
Скорость путевая #1 [GS.1][уз][1]
Расход топлива лев. двигателя [FF.1][фунт/ч][0]
Расход топлива прав. двигателя [FF.2][фунт/ч][0]
Вес самолета (т) [GW.t][т][1]
Обжатие шасси [WOW]
Разбег #1 [Празб.1]
Разбег #2 [Празб.2]
Признак полета #1 [Пполет1]
Обороты N2 лев. и (или) прав.двиг. более 25% [N2>25]
Обороты N2 лев. и (или) прав.двиг. более 10% [N2>10]
Готовность выруливания #1 [ГТвыр.1]
Готовность выруливания #2 [ГТвыр.2]
Отрыв от ВПП на взлете [Потрыв]
Пробег после посадки [Ппробег]
Запуск лев.двигателя [S001]
Запуск прав.двигателя [S002]
Взлет [S003]

T         	 DAY	MONTH	YEAR	   CAS	  GS.1	   FF.1	   FF.2	  GW.t	WOW	Празб.1	Празб.2	Пполет1	N2>25	N2>10	ГТвыр.1	ГТвыр.2	Потрыв	Ппробег	S001	S002	S003
79594     	21.0	 11.0	19.0	267.19	388.00	 3840.0	 3840.0	 95.50	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79595     	21.0	 11.0	19.0	267.31	388.00	 3840.0	 3840.0	 95.50	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79596     	21.0	 11.0	19.0	267.50	388.00	 3840.0	 3840.0	 95.50	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79597     	21.0	 11.0	19.0	267.50	388.00	 3840.0	 3840.0	 95.50	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79598     	21.0	 11.0	19.0	267.19	388.00	 3840.0	 3840.0	 95.50	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79599     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3840.0	 95.49	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79600     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3854.6	 95.49	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79601     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.49	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79602     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.49	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79603     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.49	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79604     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.49	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79605     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.49	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79606     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.49	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79607     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3886.6	 95.49	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79608     	21.0	 11.0	19.0	267.31	388.00	 3840.0	 3904.0	 95.48	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79609     	21.0	 11.0	19.0	267.19	388.00	 3840.0	 3904.0	 95.48	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79610     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3904.0	 95.48	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79611     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3889.4	 95.48	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79612     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.48	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79613     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.48	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79614     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.48	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79615     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.48	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79616     	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.48	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79616.9999	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.47	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79617.9852	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.47	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79618.9706	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.47	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79619.9559	21.0	 11.0	19.0	267.00	388.00	 3840.0	 3872.0	 95.47	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79620.9416	21.0	 11.0	19.0	267.00	388.64	 3840.0	 3872.0	 95.47	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79621.9563	21.0	 11.0	19.0	267.31	389.00	 3870.6	 3872.0	 95.47	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79622.9709	21.0	 11.0	19.0	267.50	389.00	 3872.0	 3872.0	 95.47	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79623.9856	21.0	 11.0	19.0	267.50	389.00	 3841.4	 3872.0	 95.47	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79625     	21.0	 11.0	19.0	267.50	389.00	 3809.4	 3872.0	 95.46	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79626     	21.0	 11.0	19.0	267.50	389.00	 3808.0	 3872.0	 95.46	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79627     	21.0	 11.0	19.0	267.50	389.00	 3808.0	 3872.0	 95.46	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79628     	21.0	 11.0	19.0	267.50	389.00	 3808.0	 3872.0	 95.46	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79629     	21.0	 11.0	19.0	267.50	389.00	 3777.4	 3872.0	 95.46	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79630     	21.0	 11.0	19.0	267.50	389.00	 3776.0	 3872.0	 95.46	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79631     	21.0	 11.0	19.0	267.50	389.00	 3776.0	 3872.0	 95.46	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79632     	21.0	 11.0	19.0	267.81	389.00	 3776.0	 3886.6	 95.46	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79633     	21.0	 11.0	19.0	268.00	389.00	 3776.0	 3904.0	 95.46	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79634     	21.0	 11.0	19.0	268.00	389.00	 3776.0	 3904.0	 95.45	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79635     	21.0	 11.0	19.0	268.00	389.00	 3806.6	 3904.0	 95.45	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79636     	21.0	 11.0	19.0	268.00	389.00	 3808.0	 3904.0	 95.45	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79637     	21.0	 11.0	19.0	268.00	389.00	 3838.6	 3904.0	 95.45	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79638     	21.0	 11.0	19.0	268.00	389.00	 3840.0	 3904.0	 95.45	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79639     	21.0	 11.0	19.0	268.00	389.00	 3840.0	 3904.0	 95.45	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79640     	21.0	 11.0	19.0	268.00	389.00	 3840.0	 3904.0	 95.45	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79641     	21.0	 11.0	19.0	268.31	389.00	 3840.0	 3904.0	 95.45	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79642     	21.0	 11.0	19.0	268.50	389.00	 3840.0	 3889.4	 95.45	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79643     	21.0	 11.0	19.0	268.50	389.00	 3840.0	 3886.6	 95.44	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79644     	21.0	 11.0	19.0	268.50	389.00	 3840.0	 3904.0	 95.44	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79645     	21.0	 11.0	19.0	268.50	389.64	 3840.0	 3889.4	 95.44	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79646     	21.0	 11.0	19.0	268.50	390.00	 3840.0	 3886.6	 95.44	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79647     	21.0	 11.0	19.0	268.50	390.00	 3840.0	 3904.0	 95.44	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79648     	21.0	 11.0	19.0	268.50	390.00	 3840.0	 3904.0	 95.44	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79649     	21.0	 11.0	19.0	268.81	390.00	 3870.6	 3904.0	 95.44	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79650     	21.0	 11.0	19.0	269.00	390.00	 3872.0	 3904.0	 95.44	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79651     	21.0	 11.0	19.0	269.00	390.00	 3841.4	 3904.0	 95.44	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79652     	21.0	 11.0	19.0	269.00	390.00	 3840.0	 3889.4	 95.43	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79653     	21.0	 11.0	19.0	269.00	390.00	 3840.0	 3886.6	 95.43	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79654     	21.0	 11.0	19.0	269.00	390.00	 3840.0	 3904.0	 95.43	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79655     	21.0	 11.0	19.0	269.00	390.00	 3840.0	 3904.0	 95.43	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79656     	21.0	 11.0	19.0	269.00	390.00	 3840.0	 3904.0	 95.43	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79657     	21.0	 11.0	19.0	269.00	390.00	 3840.0	 3904.0	 95.43	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79658     	21.0	 11.0	19.0	269.00	390.00	 3870.6	 3904.0	 95.43	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79659     	21.0	 11.0	19.0	269.31	390.00	 3872.0	 3904.0	 95.43	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79660     	21.0	 11.0	19.0	269.19	390.00	 3872.0	 3904.0	 95.43	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79661     	21.0	 11.0	19.0	269.31	390.00	 3872.0	 3904.0	 95.42	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79662     	21.0	 11.0	19.0	269.50	390.00	 3872.0	 3904.0	 95.42	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79663     	21.0	 11.0	19.0	269.50	390.00	 3872.0	 3904.0	 95.42	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79664     	21.0	 11.0	19.0	269.50	390.00	 3872.0	 3904.0	 95.42	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79665     	21.0	 11.0	19.0	269.50	390.00	 3872.0	 3904.0	 95.42	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79666     	21.0	 11.0	19.0	269.50	390.00	 3872.0	 3904.0	 95.42	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79667     	21.0	 11.0	19.0	269.81	390.00	 3872.0	 3904.0	 95.42	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79668     	21.0	 11.0	19.0	270.00	390.00	 3841.4	 3904.0	 95.42	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79669     	21.0	 11.0	19.0	270.00	390.00	 3840.0	 3904.0	 95.41	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79670     	21.0	 11.0	19.0	270.00	390.00	 3840.0	 3904.0	 95.41	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79671     	21.0	 11.0	19.0	270.00	390.00	 3840.0	 3904.0	 95.41	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79672     	21.0	 11.0	19.0	270.00	390.00	 3840.0	 3904.0	 95.41	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79673     	21.0	 11.0	19.0	270.00	390.64	 3840.0	 3904.0	 95.41	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79674     	21.0	 11.0	19.0	270.00	391.00	 3840.0	 3904.0	 95.41	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79675     	21.0	 11.0	19.0	269.69	391.00	 3840.0	 3904.0	 95.41	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79676     	21.0	 11.0	19.0	269.81	391.00	 3840.0	 3904.0	 95.41	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79676.9999	21.0	 11.0	19.0	269.69	391.00	 3840.0	 3904.0	 95.41	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79677.9852	21.0	 11.0	19.0	269.50	391.00	 3840.0	 3904.0	 95.40	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79678.9706	21.0	 11.0	19.0	269.50	391.00	 3840.0	 3904.0	 95.40	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79679.9559	21.0	 11.0	19.0	269.50	391.00	 3840.0	 3904.0	 95.40	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79680.9416	21.0	 11.0	19.0	269.81	391.00	 3840.0	 3904.0	 95.40	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79681.9563	21.0	 11.0	19.0	270.00	391.00	 3840.0	 3904.0	 95.40	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79682.9709	21.0	 11.0	19.0	269.69	391.00	 3840.0	 3904.0	 95.40	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79683.9856	21.0	 11.0	19.0	269.81	391.00	 3840.0	 3904.0	 95.40	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79685     	21.0	 11.0	19.0	270.00	391.00	 3840.0	 3904.0	 95.40	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79686     	21.0	 11.0	19.0	270.31	391.00	 3870.6	 3904.0	 95.40	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79687     	21.0	 11.0	19.0	270.50	391.00	 3872.0	 3904.0	 95.39	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79688     	21.0	 11.0	19.0	270.81	391.00	 3841.4	 3904.0	 95.39	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79689     	21.0	 11.0	19.0	270.69	391.00	 3840.0	 3904.0	 95.39	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79690     	21.0	 11.0	19.0	270.81	391.00	 3840.0	 3904.0	 95.39	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79691     	21.0	 11.0	19.0	271.00	391.00	 3840.0	 3904.0	 95.39	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79692     	21.0	 11.0	19.0	271.00	391.00	 3840.0	 3904.0	 95.39	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79693     	21.0	 11.0	19.0	270.69	391.00	 3840.0	 3904.0	 95.39	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79694     	21.0	 11.0	19.0	270.81	391.00	 3840.0	 3904.0	 95.39	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79695     	21.0	 11.0	19.0	271.00	391.00	 3840.0	 3904.0	 95.39	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79696     	21.0	 11.0	19.0	271.00	391.00	 3840.0	 3904.0	 95.38	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79697     	21.0	 11.0	19.0	270.69	391.00	 3840.0	 3904.0	 95.38	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79698     	21.0	 11.0	19.0	270.81	391.00	 3840.0	 3904.0	 95.38	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79699     	21.0	 11.0	19.0	271.00	391.00	 3840.0	 3904.0	 95.38	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79700     	21.0	 11.0	19.0	271.00	391.00	 3840.0	 3889.4	 95.38	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79701     	21.0	 11.0	19.0	271.00	391.00	 3840.0	 3872.0	 95.38	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79702     	21.0	 11.0	19.0	271.00	391.00	 3840.0	 3872.0	 95.38	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79703     	21.0	 11.0	19.0	270.69	391.00	 3840.0	 3872.0	 95.38	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79704     	21.0	 11.0	19.0	270.81	391.00	 3840.0	 3872.0	 95.38	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79705     	21.0	 11.0	19.0	270.69	391.00	 3840.0	 3872.0	 95.37	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79706     	21.0	 11.0	19.0	270.50	391.00	 3840.0	 3872.0	 95.37	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79707     	21.0	 11.0	19.0	270.50	391.00	 3840.0	 3872.0	 95.37	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79708     	21.0	 11.0	19.0	270.50	391.00	 3809.4	 3872.0	 95.37	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79709     	21.0	 11.0	19.0	270.50	391.00	 3838.6	 3872.0	 95.37	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79710     	21.0	 11.0	19.0	270.19	391.00	 3840.0	 3872.0	 95.37	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79711     	21.0	 11.0	19.0	270.31	391.00	 3840.0	 3872.0	 95.37	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79712     	21.0	 11.0	19.0	270.50	391.00	 3840.0	 3872.0	 95.37	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79713     	21.0	 11.0	19.0	270.50	391.00	 3840.0	 3872.0	 95.37	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79714     	21.0	 11.0	19.0	270.50	391.00	 3840.0	 3872.0	 95.36	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79715     	21.0	 11.0	19.0	270.81	391.00	 3840.0	 3872.0	 95.36	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79716     	21.0	 11.0	19.0	270.69	391.00	 3840.0	 3872.0	 95.36	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79717     	21.0	 11.0	19.0	270.50	391.00	 3840.0	 3872.0	 95.36	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79718     	21.0	 11.0	19.0	270.50	391.00	 3840.0	 3872.0	 95.36	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79719     	21.0	 11.0	19.0	270.50	391.00	 3809.4	 3872.0	 95.36	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79720     	21.0	 11.0	19.0	270.19	391.00	 3838.6	 3872.0	 95.36	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79721     	21.0	 11.0	19.0	270.31	391.00	 3840.0	 3872.0	 95.36	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79722     	21.0	 11.0	19.0	270.81	391.00	 3809.4	 3872.0	 95.35	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79723     	21.0	 11.0	19.0	271.31	391.00	 3838.6	 3872.0	 95.35	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79724     	21.0	 11.0	19.0	270.87	391.00	 3840.0	 3872.0	 95.35	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79725     	21.0	 11.0	19.0	270.81	391.00	 3840.0	 3872.0	 95.35	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79726     	21.0	 11.0	19.0	270.69	391.00	 3840.0	 3872.0	 95.35	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79727     	21.0	 11.0	19.0	270.81	391.00	 3840.0	 3872.0	 95.35	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79728     	21.0	 11.0	19.0	270.69	391.00	 3840.0	 3872.0	 95.35	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79729     	21.0	 11.0	19.0	270.81	391.00	 3840.0	 3872.0	 95.35	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79730     	21.0	 11.0	19.0	271.00	391.00	 3809.4	 3872.0	 95.35	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79731     	21.0	 11.0	19.0	270.69	391.64	 3808.0	 3872.0	 95.34	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79732     	21.0	 11.0	19.0	270.19	392.00	 3808.0	 3872.0	 95.34	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79733     	21.0	 11.0	19.0	270.00	392.00	 3838.6	 3872.0	 95.34	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79734     	21.0	 11.0	19.0	270.31	392.00	 3809.4	 3872.0	 95.34	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79735     	21.0	 11.0	19.0	270.50	392.00	 3808.0	 3872.0	 95.34	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79736     	21.0	 11.0	19.0	270.50	392.00	 3838.6	 3872.0	 95.34	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79736.9999	21.0	 11.0	19.0	270.50	392.00	 3840.0	 3872.0	 95.34	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79737.9852	21.0	 11.0	19.0	270.81	392.00	 3840.0	 3872.0	 95.34	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79738.9706	21.0	 11.0	19.0	271.00	392.00	 3840.0	 3872.0	 95.34	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79739.9559	21.0	 11.0	19.0	271.00	392.00	 3840.0	 3872.0	 95.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79740.9416	21.0	 11.0	19.0	271.00	392.00	 3840.0	 3872.0	 95.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79741.9563	21.0	 11.0	19.0	271.00	392.00	 3840.0	 3872.0	 95.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79742.9709	21.0	 11.0	19.0	271.00	392.00	 3840.0	 3872.0	 95.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79743.9856	21.0	 11.0	19.0	270.69	392.00	 3840.0	 3872.0	 95.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79745     	21.0	 11.0	19.0	270.81	392.00	 3840.0	 3872.0	 95.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79746     	21.0	 11.0	19.0	270.69	392.64	 3809.4	 3872.0	 95.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79747     	21.0	 11.0	19.0	270.81	393.00	 3808.0	 3872.0	 95.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79748     	21.0	 11.0	19.0	271.00	393.00	 3808.0	 3872.0	 95.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79749     	21.0	 11.0	19.0	271.00	393.00	 3838.6	 3872.0	 95.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79750     	21.0	 11.0	19.0	271.00	393.00	 3840.0	 3872.0	 95.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79751     	21.0	 11.0	19.0	271.31	393.00	 3840.0	 3872.0	 95.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79752     	21.0	 11.0	19.0	271.50	393.00	 3840.0	 3872.0	 95.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79753     	21.0	 11.0	19.0	271.50	393.00	 3840.0	 3872.0	 95.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79754     	21.0	 11.0	19.0	271.19	393.00	 3840.0	 3872.0	 95.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79755     	21.0	 11.0	19.0	271.00	393.00	 3840.0	 3872.0	 95.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79756     	21.0	 11.0	19.0	270.69	393.00	 3840.0	 3872.0	 95.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79757     	21.0	 11.0	19.0	270.81	393.00	 3840.0	 3872.0	 95.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
79758     	21.0	 11.0	19.0	271.31	393.00	 3840.0	 3872.0	 95.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
