[B-757-200][VQ-BTR][22.11.19]
Дата полета (день) [DAY][][0]
Дата полета (месяц) [MONTH][][0]
Дата полета (год) [YEAR][][0]
Приборная скорость (CAS) [CAS][уз][1]
Скорость путевая #1 [GS.1][уз][1]
Расход топлива лев. двигателя [FF.1][фунт/ч][0]
Расход топлива прав. двигателя [FF.2][фунт/ч][0]
Вес самолета (т) [GW.t][т][1]
Обжатие шасси [WOW]
Разбег #1 [Празб.1]
Разбег #2 [Празб.2]
Признак полета #1 [Пполет1]
Обороты N2 лев. и (или) прав.двиг. более 25% [N2>25]
Обороты N2 лев. и (или) прав.двиг. более 10% [N2>10]
Готовность выруливания #1 [ГТвыр.1]
Готовность выруливания #2 [ГТвыр.2]
Отрыв от ВПП на взлете [Потрыв]
Пробег после посадки [Ппробег]
Запуск лев.двигателя [S001]
Запуск прав.двигателя [S002]
Взлет [S003]

T         	 DAY	MONTH	YEAR	   CAS	  GS.1	   FF.1	   FF.2	  GW.t	WOW	Празб.1	Празб.2	Пполет1	N2>25	N2>10	ГТвыр.1	ГТвыр.2	Потрыв	Ппробег	S001	S002	S003
18848     	22.0	 11.0	19.0	274.69	434.00	 4064.0	 4014.6	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18849     	22.0	 11.0	19.0	274.81	434.00	 4064.0	 4032.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18850     	22.0	 11.0	19.0	274.69	434.00	 4064.0	 4032.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18851     	22.0	 11.0	19.0	274.81	434.00	 4064.0	 4032.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18852     	22.0	 11.0	19.0	274.69	434.00	 4064.0	 4032.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18853     	22.0	 11.0	19.0	274.50	434.00	 4064.0	 4032.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18854     	22.0	 11.0	19.0	274.81	434.00	 4064.0	 4017.4	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18855     	22.0	 11.0	19.0	275.00	434.00	 4033.4	 4000.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18856     	22.0	 11.0	19.0	274.69	434.00	 4032.0	 4000.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18857     	22.0	 11.0	19.0	274.81	434.00	 4032.0	 4000.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18858     	22.0	 11.0	19.0	275.00	434.00	 4032.0	 4000.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18859     	22.0	 11.0	19.0	275.00	434.00	 4032.0	 4000.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18860     	22.0	 11.0	19.0	274.69	434.00	 4062.6	 4014.6	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18861     	22.0	 11.0	19.0	274.50	434.00	 4064.0	 4032.0	106.33	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18862     	22.0	 11.0	19.0	274.50	434.00	 4064.0	 4032.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18863     	22.0	 11.0	19.0	274.50	434.00	 4064.0	 4017.4	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18864     	22.0	 11.0	19.0	274.19	434.00	 4064.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18865     	22.0	 11.0	19.0	274.00	434.00	 4064.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18866     	22.0	 11.0	19.0	274.00	434.00	 4064.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18867     	22.0	 11.0	19.0	274.00	434.00	 4033.4	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18868     	22.0	 11.0	19.0	273.69	434.00	 4032.0	 4014.6	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18869     	22.0	 11.0	19.0	273.50	434.00	 4032.0	 4017.4	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18870     	22.0	 11.0	19.0	273.50	434.00	 4032.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18871     	22.0	 11.0	19.0	273.19	434.00	 4032.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18872     	22.0	 11.0	19.0	273.00	434.00	 4062.6	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18873     	22.0	 11.0	19.0	273.00	434.00	 4064.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18874     	22.0	 11.0	19.0	273.00	434.00	 4064.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18875     	22.0	 11.0	19.0	272.69	434.00	 4064.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18876     	22.0	 11.0	19.0	272.50	434.00	 4033.4	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18877     	22.0	 11.0	19.0	272.50	434.00	 4032.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18878     	22.0	 11.0	19.0	272.50	434.00	 4032.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18879     	22.0	 11.0	19.0	272.50	434.00	 4032.0	 4000.0	106.32	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18880     	22.0	 11.0	19.0	272.19	434.00	 4032.0	 4000.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18881     	22.0	 11.0	19.0	272.00	434.00	 4062.6	 4000.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18882     	22.0	 11.0	19.0	272.00	434.00	 4064.0	 4000.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18883     	22.0	 11.0	19.0	272.00	433.36	 4064.0	 4014.6	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18884     	22.0	 11.0	19.0	272.31	433.00	 4064.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18885     	22.0	 11.0	19.0	272.19	433.00	 4064.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18886     	22.0	 11.0	19.0	272.00	433.00	 4064.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18887     	22.0	 11.0	19.0	272.00	433.00	 4064.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18888     	22.0	 11.0	19.0	272.00	433.00	 4064.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18889     	22.0	 11.0	19.0	271.69	433.00	 4064.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18890     	22.0	 11.0	19.0	271.50	433.00	 4094.6	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18891     	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18892     	22.0	 11.0	19.0	271.19	433.00	 4096.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18893     	22.0	 11.0	19.0	271.31	433.00	 4096.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18894     	22.0	 11.0	19.0	271.81	433.00	 4096.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18895     	22.0	 11.0	19.0	271.37	433.00	 4096.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18896     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4032.0	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18897     	22.0	 11.0	19.0	271.31	433.00	 4096.0	 4046.6	106.31	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18897.9999	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.30	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18898.9852	22.0	 11.0	19.0	271.19	433.00	 4096.0	 4064.0	106.30	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18899.9706	22.0	 11.0	19.0	271.31	433.00	 4096.0	 4064.0	106.30	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18900.9559	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.30	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18901.9416	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.30	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18902.9563	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.30	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18903.9709	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.30	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18904.9856	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.30	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18906     	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.29	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18907     	22.0	 11.0	19.0	271.19	433.00	 4096.0	 4064.0	106.29	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18908     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.29	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18909     	22.0	 11.0	19.0	271.31	433.00	 4096.0	 4064.0	106.29	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18910     	22.0	 11.0	19.0	271.19	433.00	 4096.0	 4064.0	106.29	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18911     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.29	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18912     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4078.6	106.29	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18913     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4081.4	106.29	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18914     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.29	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18915     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.28	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18916     	22.0	 11.0	19.0	271.00	433.64	 4096.0	 4064.0	106.28	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18917     	22.0	 11.0	19.0	271.00	434.00	 4096.0	 4064.0	106.28	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18918     	22.0	 11.0	19.0	271.00	434.00	 4126.6	 4064.0	106.28	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18919     	22.0	 11.0	19.0	271.31	434.00	 4097.4	 4064.0	106.28	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18920     	22.0	 11.0	19.0	271.50	433.36	 4126.6	 4064.0	106.28	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18921     	22.0	 11.0	19.0	271.50	433.00	 4128.0	 4078.6	106.28	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18922     	22.0	 11.0	19.0	271.50	433.00	 4158.6	 4110.6	106.28	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18923     	22.0	 11.0	19.0	271.50	433.00	 4160.0	 4113.4	106.28	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18924     	22.0	 11.0	19.0	271.50	433.00	 4129.4	 4096.0	106.27	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18925     	22.0	 11.0	19.0	271.50	433.00	 4128.0	 4096.0	106.27	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18926     	22.0	 11.0	19.0	271.50	433.00	 4128.0	 4081.4	106.27	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18927     	22.0	 11.0	19.0	271.81	433.00	 4128.0	 4064.0	106.27	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18928     	22.0	 11.0	19.0	271.69	433.64	 4128.0	 4064.0	106.27	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18929     	22.0	 11.0	19.0	271.50	434.00	 4128.0	 4064.0	106.27	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18930     	22.0	 11.0	19.0	271.81	434.00	 4097.4	 4064.0	106.27	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18931     	22.0	 11.0	19.0	272.00	434.00	 4096.0	 4064.0	106.27	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18932     	22.0	 11.0	19.0	272.00	433.36	 4096.0	 4064.0	106.27	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18933     	22.0	 11.0	19.0	272.00	433.00	 4096.0	 4064.0	106.26	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18934     	22.0	 11.0	19.0	272.00	433.00	 4096.0	 4064.0	106.26	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18935     	22.0	 11.0	19.0	272.00	433.00	 4096.0	 4064.0	106.26	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18936     	22.0	 11.0	19.0	272.00	433.64	 4096.0	 4064.0	106.26	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18937     	22.0	 11.0	19.0	272.00	434.00	 4096.0	 4064.0	106.26	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18938     	22.0	 11.0	19.0	272.31	434.00	 4096.0	 4064.0	106.26	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18939     	22.0	 11.0	19.0	272.50	433.36	 4096.0	 4064.0	106.26	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18940     	22.0	 11.0	19.0	272.50	433.00	 4096.0	 4064.0	106.26	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18941     	22.0	 11.0	19.0	272.19	433.00	 4096.0	 4064.0	106.26	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18942     	22.0	 11.0	19.0	272.00	433.00	 4065.4	 4064.0	106.25	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18943     	22.0	 11.0	19.0	272.31	433.00	 4064.0	 4064.0	106.25	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18944     	22.0	 11.0	19.0	272.19	433.00	 4064.0	 4064.0	106.25	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18945     	22.0	 11.0	19.0	272.31	433.00	 4064.0	 4064.0	106.25	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18946     	22.0	 11.0	19.0	272.50	433.00	 4064.0	 4064.0	106.25	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18947     	22.0	 11.0	19.0	272.50	433.00	 4064.0	 4064.0	106.25	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18948     	22.0	 11.0	19.0	272.19	433.00	 4064.0	 4078.6	106.25	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18949     	22.0	 11.0	19.0	272.31	433.00	 4064.0	 4096.0	106.25	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18950     	22.0	 11.0	19.0	272.50	433.00	 4064.0	 4081.4	106.24	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18951     	22.0	 11.0	19.0	272.19	433.00	 4064.0	 4064.0	106.24	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18952     	22.0	 11.0	19.0	272.00	433.00	 4064.0	 4064.0	106.24	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18953     	22.0	 11.0	19.0	272.00	433.00	 4064.0	 4078.6	106.24	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18954     	22.0	 11.0	19.0	272.00	433.00	 4064.0	 4096.0	106.24	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18955     	22.0	 11.0	19.0	271.69	433.00	 4064.0	 4081.4	106.24	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18956     	22.0	 11.0	19.0	271.81	433.00	 4064.0	 4064.0	106.24	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18957     	22.0	 11.0	19.0	272.00	433.00	 4064.0	 4064.0	106.24	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18957.9999	22.0	 11.0	19.0	271.69	433.00	 4094.6	 4064.0	106.24	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18958.9852	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.23	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18959.9706	22.0	 11.0	19.0	271.81	433.00	 4065.4	 4064.0	106.23	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18960.9559	22.0	 11.0	19.0	271.69	433.00	 4064.0	 4064.0	106.23	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18961.9416	22.0	 11.0	19.0	271.50	433.00	 4094.6	 4049.4	106.23	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18962.9563	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4032.0	106.23	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18963.9709	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4046.6	106.23	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18964.9856	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.23	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18966     	22.0	 11.0	19.0	271.50	432.36	 4096.0	 4064.0	106.23	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18967     	22.0	 11.0	19.0	271.50	432.00	 4096.0	 4064.0	106.23	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18968     	22.0	 11.0	19.0	271.50	432.00	 4096.0	 4064.0	106.22	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18969     	22.0	 11.0	19.0	271.50	432.00	 4096.0	 4064.0	106.22	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18970     	22.0	 11.0	19.0	271.50	432.00	 4096.0	 4064.0	106.22	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18971     	22.0	 11.0	19.0	271.19	432.00	 4065.4	 4064.0	106.22	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18972     	22.0	 11.0	19.0	271.31	432.00	 4064.0	 4064.0	106.22	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18973     	22.0	 11.0	19.0	271.50	432.00	 4064.0	 4064.0	106.22	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18974     	22.0	 11.0	19.0	271.19	432.00	 4064.0	 4064.0	106.22	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18975     	22.0	 11.0	19.0	271.31	432.00	 4064.0	 4064.0	106.22	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18976     	22.0	 11.0	19.0	271.50	432.00	 4033.4	 4064.0	106.22	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18977     	22.0	 11.0	19.0	271.19	432.00	 4062.6	 4064.0	106.21	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18978     	22.0	 11.0	19.0	271.00	432.00	 4064.0	 4064.0	106.21	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18979     	22.0	 11.0	19.0	271.00	432.00	 4094.6	 4064.0	106.21	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18980     	22.0	 11.0	19.0	271.00	432.00	 4065.4	 4064.0	106.21	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18981     	22.0	 11.0	19.0	271.00	432.00	 4064.0	 4064.0	106.21	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18982     	22.0	 11.0	19.0	271.00	432.00	 4064.0	 4064.0	106.21	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18983     	22.0	 11.0	19.0	271.00	432.00	 4064.0	 4064.0	106.21	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18984     	22.0	 11.0	19.0	271.00	432.00	 4064.0	 4064.0	106.21	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18985     	22.0	 11.0	19.0	271.00	432.00	 4064.0	 4064.0	106.21	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18986     	22.0	 11.0	19.0	271.00	432.00	 4094.6	 4064.0	106.20	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18987     	22.0	 11.0	19.0	270.69	432.00	 4096.0	 4064.0	106.20	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18988     	22.0	 11.0	19.0	270.50	432.64	 4096.0	 4064.0	106.20	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18989     	22.0	 11.0	19.0	270.50	433.00	 4065.4	 4064.0	106.20	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18990     	22.0	 11.0	19.0	270.81	433.00	 4094.6	 4064.0	106.20	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18991     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.20	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18992     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.20	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18993     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.20	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18994     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.20	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18995     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.19	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18996     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.19	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18997     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.19	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18998     	22.0	 11.0	19.0	270.69	433.00	 4096.0	 4064.0	106.19	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
18999     	22.0	 11.0	19.0	270.50	433.00	 4096.0	 4064.0	106.19	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19000     	22.0	 11.0	19.0	270.81	433.00	 4096.0	 4064.0	106.19	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19001     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.19	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19002     	22.0	 11.0	19.0	271.00	433.00	 4096.0	 4064.0	106.19	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19003     	22.0	 11.0	19.0	271.31	433.00	 4096.0	 4064.0	106.18	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19004     	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.18	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19005     	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.18	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19006     	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.18	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19007     	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.18	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19008     	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.18	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19009     	22.0	 11.0	19.0	271.50	433.00	 4065.4	 4064.0	106.18	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19010     	22.0	 11.0	19.0	271.50	433.00	 4064.0	 4064.0	106.18	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19011     	22.0	 11.0	19.0	271.50	433.00	 4094.6	 4064.0	106.18	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19012     	22.0	 11.0	19.0	271.50	433.00	 4096.0	 4064.0	106.17	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19013     	22.0	 11.0	19.0	271.81	433.00	 4096.0	 4064.0	106.17	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
19014     	22.0	 11.0	19.0	272.00	433.00	 4096.0	 4064.0	106.17	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
